property_id,formatted_address,zip_code,style,beds,full_baths,half_baths,sqft,list_price,sold_price,age
9219232405,"4535 S Evans Ave, Chicago, IL, 60653",60653,SINGLE_FAMILY,3,3,1,3500,800000,770000,2
8119451860,"7647 S Calumet Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,4,1,1,1413,145000,145000,105
8060233129,"360 E Randolph St Apt 3901, Chicago, IL, 60601",60601,CONDOS,3,2,1,1877,1200000,1230000,43
8929092889,"6308 W Addison St, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,3,1,2400,479000,474000,114
7331617979,"130 N Garland Ct Apt 3401, Chicago, IL, 60602",60602,CONDOS,3,2,1,2157,1000000,995000,21
8683655080,"1121 S Plymouth Ct Unit A, Chicago, IL, 60605",60605,TOWNHOMES,3,2,1,1542,525000,540000,45
8728440519,"2602 W 105th St, Chicago, IL, 60655",60655,SINGLE_FAMILY,2,1,1,864,309900,295000,74
8906990697,"2728 N Seminary Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,4,1,4100,1599000,1525000,22
7905330437,"6235 S Knox Ave Unit K, Chicago, IL, 60629",60629,TOWNHOMES,3,1,1,1404,309000,295000,28
8625952360,"2115 W Arthur Ave, Chicago, IL, 60645",60645,MULTI_FAMILY,9,4,3,5220,849900,850000,98
7936552876,"7952 S Elizabeth St, Chicago, IL, 60620",60620,SINGLE_FAMILY,4,2,1,2084,159900,140000,109
7511400412,"250 E Pearson St Apt 1306, Chicago, IL, 60611",60611,CONDOS,2,2,1,1691,799000,789500,22
8755679997,"8214 S Yates Blvd, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,2000,160000,160000,77
7805976162,"4660 N Winthrop Ave Apt 1N, Chicago, IL, 60640",60640,CONDOS,2,2,1,1700,527000,519000,20
9134369280,"1715 W Foster Ave, Chicago, IL, 60640",60640,SINGLE_FAMILY,3,4,1,3790,1449000,1420000,0
8460356419,"340 E Randolph St Unit 1304, Chicago, IL, 60601",60601,CONDOS,2,2,1,1902,925000,880000,18
7529991257,"1051 W Glenlake Ave Apt 2, Chicago, IL, 60660",60660,CONDOS,2,1,1,1200,299000,325000,95
8882610427,"3452 N Bell Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,6,4,1,4100,2250000,2250000,0
8678729158,"4968 W Berteau Ave, Chicago, IL, 60641",60641,MULTI_FAMILY,5,2,1,3200,475000,450000,109
7944753677,"2447 W Cuyler Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,3,3,1,3400,1350000,1335000,126
8728376137,"1715 S Ruble St, Chicago, IL, 60616",60616,SINGLE_FAMILY,3,1,1,1268,475000,455000,31
7964719051,"1806 N Spaulding Ave, Chicago, IL, 60647",60647,TOWNHOMES,3,2,1,1902,525000,540000,19
7934573989,"936 N Winchester Ave Unit 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2200,685000,731000,18
7047475991,"2643 N Drake Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,2,2,1,2140,799000,873500,125
7325676125,"2102 S May St, Chicago, IL, 60608",60608,SINGLE_FAMILY,3,3,1,3000,1275000,1350000,137
8974357587,"1223 W Draper St, Chicago, IL, 60614",60614,SINGLE_FAMILY,4,3,1,3864,1875000,2001700,9
8335200969,"420 E Waterside Dr Unit 4410, Chicago, IL, 60601",60601,CONDOS,3,2,1,2567,1500000,1450000,19
8320710695,"2823 S Short St, Chicago, IL, 60608",60608,SINGLE_FAMILY,4,3,1,3135,799900,799900,3
7639268268,"4353 N Campbell Ave, Chicago, IL, 60618",60618,TOWNHOMES,4,2,1,2250,675000,655000,23
7894102963,"5205 N Osceola Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,3,1,1,1013,317500,350000,81
9912221615,"14 W Superior St Unit 6401, Chicago, IL, 60654",60654,CONDOS,3,3,1,3705,4250000,4250000,3
8017554513,"2815 N Richmond St, Chicago, IL, 60618",60618,SINGLE_FAMILY,5,4,1,3495,1175000,1225000,137
9128409994,"300 N Lockwood Ave, Chicago, IL, 60644",60644,SINGLE_FAMILY,3,2,1,1980,399900,415000,0
9293623213,"3305 S Racine Ave, Chicago, IL, 60608",60608,SINGLE_FAMILY,4,4,1,3720,874900,865000,7
7954274162,"3401 N Overhill Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,2,1,1,1335,249800,265000,87
8081496697,"1242 N Astor St, Chicago, IL, 60610",60610,SINGLE_FAMILY,5,4,2,5100,2699000,2650000,134
7900115924,"2769 N Kenmore Ave Apt 1, Chicago, IL, 60614",60614,CONDOS,4,2,1,2700,1299900,1220000,12
7337566897,"626 E 90th St, Chicago, IL, 60619",60619,SINGLE_FAMILY,4,2,1,2060,249900,245000,64
8726560376,"5912 N Northwest Hwy, Chicago, IL, 60631",60631,TOWNHOMES,3,4,1,3092,545000,530000,17
8073684208,"4849 S Ada St, Chicago, IL, 60609",60609,SINGLE_FAMILY,3,1,1,1213,175000,220000,53
7700554847,"11409 S Throop St, Chicago, IL, 60643",60643,SINGLE_FAMILY,4,1,1,1200,220000,220000,54
8867292534,"3180 N Lake Shore Dr Apt 8A, Chicago, IL, 60657",60657,CONDOS,3,2,1,1858,475000,515500,67
7351002721,"77 E Walton St Unit 25C, Chicago, IL, 60611",60611,CONDOS,3,2,1,4823,2850000,2625000,36
7622619135,"921 N Honore St Apt B, Chicago, IL, 60622",60622,CONDOS,2,2,1,1670,700000,690000,22
7355647360,"8135 W Rascher Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,3,2,1,1743,429900,430500,57
7282625525,"10152 S Prairie Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,2,1,1454,174900,155000,77
7514529772,"6901 S Oglesby Ave Apt 2A, Chicago, IL, 60649",60649,CONDOS,3,2,1,2600,209000,200000,97
8152399325,"10419 S Avers Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1117,340000,360000,71
7127266440,"5221 W Cornelia Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,4,1,1,2400,349000,385000,104
8076554478,"340 E Randolph St Unit 604, Chicago, IL, 60601",60601,CONDOS,2,2,1,1902,749000,730000,18
8700438572,"10344 S Green St, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,2400,259999,262000,86
7701987947,"1040 N Lake Shore Dr Apt 34C, Chicago, IL, 60611",60611,CONDOS,2,3,1,2800,1149000,1137000,61
8070989168,"3945 W Dakin St, Chicago, IL, 60618",60618,SINGLE_FAMILY,3,1,1,1500,399000,420000,122
7768544707,"600 N Dearborn St Apt 703, Chicago, IL, 60654",60654,CONDOS,1,1,1,760,325000,320000,24
7588503158,"5943 S Parkside Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,1656,360000,365000,67
7011141420,"26 E 14th Pl Apt 6W, Chicago, IL, 60605",60605,TOWNHOMES,2,2,1,2500,649000,610000,21
8997653540,"1868 S Kildare Ave, Chicago, IL, 60623",60623,TOWNHOMES,4,1,1,1300,79900,72000,67
8953348003,"9601 S Claremont Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,2,1,1735,429900,400000,81
8971040918,"2525 N Greenview Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,5,1,5400,2550000,2600000,19
7367275526,"1408 N Artesian Ave Apt 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2321,534900,525000,23
8232644270,"1440 N State Pkwy Apt 7D, Chicago, IL, 60610",60610,CONDOS,3,2,1,2200,585000,510000,51
7448749147,"474 N Lake Shore Dr Apt 4810, Chicago, IL, 60611",60611,CONDOS,2,2,1,2200,850000,800000,34
7632927736,"223 W Lake St Apt 3N, Chicago, IL, 60606",60606,CONDOS,3,3,1,2700,1075000,1075000,130
7199862422,"4938 W Wrightwood Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,3,1,1,1582,244900,253000,102
7615302016,"1410 N State Pkwy Apt 17B, Chicago, IL, 60610",60610,CONDOS,3,2,1,2000,829000,770000,44
7722020733,"3245 S Aberdeen St, Chicago, IL, 60608",60608,SINGLE_FAMILY,3,3,1,2136,750000,748000,21
7617993114,"8952 S East End Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1264,206000,218000,71
7770393149,"3342 S Giles Ave, Chicago, IL, 60616",60616,TOWNHOMES,4,3,1,2787,699000,695000,123
7801188451,"4125 N Keystone Ave Apt 605, Chicago, IL, 60641",60641,CONDOS,2,1,1,947,250000,250000,51
9136886731,"1301 N Dearborn St Unit 1201-2, Chicago, IL, 60610",60610,CONDOS,5,4,2,4400,2225000,2025000,28
7730606756,"4229 N Albany Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,3,3,1,3918,899000,875000,21
7333043900,"124 N Mayfield Ave, Chicago, IL, 60644",60644,SINGLE_FAMILY,3,2,1,2731,350000,415000,130
8834983329,"2722 N Bosworth Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,3,3,1,3600,1299900,1350000,38
7502747683,"401 N Wabash Ave Unit 51C, Chicago, IL, 60611",60611,CONDOS,1,1,1,990,590000,520000,17
8491603195,"1511 W Superior St, Chicago, IL, 60642",60642,SINGLE_FAMILY,4,3,1,3800,1350000,1325000,20
7631631195,"335 E Cullerton St, Chicago, IL, 60616",60616,TOWNHOMES,3,2,1,2450,795000,775000,26
7374227841,"3806 N Lowell Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,4,4,1,5100,2289000,2266000,0
7309327016,"1802 N Mozart St, Chicago, IL, 60647",60647,SINGLE_FAMILY,3,3,1,3300,1195000,1195000,9
8871985262,"3329 N Bell Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,5,3,1,3800,1595000,1635000,21
8183187994,"2336 W 81st St, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,1161,259900,262000,68
7023886372,"2303 N Bosworth St Unit Ph, Chicago, IL, 60614",60614,CONDOS,3,2,1,2100,1249000,1249000,20
8104201835,"1300 N State Pkwy Apt 1201, Chicago, IL, 60610",60610,CONDOS,5,5,1,6800,6995000,6525000,107
7759500149,"540 W Webster Ave Apt 908, Chicago, IL, 60614",60614,CONDOS,3,3,1,2600,2150000,2150000,8
8881946577,"4038 W Addison St, Chicago, IL, 60641",60641,SINGLE_FAMILY,3,3,1,3651,679000,700000,20
9533047302,"14 W Superior St Unit 6601, Chicago, IL, 60654",60654,CONDOS,2,2,1,2783,2900000,2900000,3
8855897503,"5484 S Hyde Park Blvd, Chicago, IL, 60615",60615,SINGLE_FAMILY,3,4,1,3954,1050000,970000,120
8414676509,"2535 N Burling St, Chicago, IL, 60614",60614,SINGLE_FAMILY,4,4,1,4500,2600000,2600000,130
7932076376,"3124 N Leavitt St, Chicago, IL, 60618",60618,SINGLE_FAMILY,5,4,1,5500,2800000,2700000,17
7269562849,"10137 S Peoria St, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,1683,74200,86000,110
8763911399,"222 E Chestnut St Apt 7B, Chicago, IL, 60611",60611,CONDOS,3,2,1,2400,884900,863000,96
8030427375,"5337 W Monroe St, Chicago, IL, 60644",60644,SINGLE_FAMILY,4,3,1,2200,449999,449000,122
7396998125,"2654 N Greenview Ave Unit 1S, Chicago, IL, 60614",60614,CONDOS,4,3,1,2600,1350000,1350000,0
8182615707,"10716 S Hoyne Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,4,3,1,2233,549000,525000,107
8439841169,"5228 N Laporte Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,2,1,1900,549000,565000,93
8388987465,"1070 W Chestnut St, Chicago, IL, 60642",60642,TOWNHOMES,3,3,1,2200,725000,725000,24
7699992678,"333 N Canal St Apt 1702, Chicago, IL, 60606",60606,CONDOS,1,1,1,1100,425000,410000,24
8255371605,"4521 N Seeley Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,6,4,1,6175,3395000,3500000,17
8863881737,"1160 S Michigan Ave Apt 1107, Chicago, IL, 60605",60605,CONDOS,3,2,1,1909,773000,750000,20
8251030383,"2014 N Winchester Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,4,1,4248,2250000,2150000,2
7754575423,"3801 N Newcastle Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,5,2,2,2266,497900,550000,98
7351002721,"77 E Walton St Unit 25C, Chicago, IL, 60611",60611,CONDOS,3,2,1,4823,2850000,2625000,36
7514529772,"6901 S Oglesby Ave Apt 2A, Chicago, IL, 60649",60649,CONDOS,3,2,1,2600,209000,200000,97
7622619135,"921 N Honore St Apt B, Chicago, IL, 60622",60622,CONDOS,2,2,1,1670,700000,690000,22
7602608577,"10749 S Perry Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,4,2,1,1500,59900,61000,115
8436870898,"6220 N Ridge Ave Apt S302, Chicago, IL, 60660",60660,CONDOS,2,1,1,1200,259000,240000,58
7262374709,"5106 W 64th St, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,1104,325000,325000,79
8054801348,"1157 W 19th Pl, Chicago, IL, 60608",60608,TOWNHOMES,3,2,1,2300,325000,412000,34
7510616575,"4622 N Hermitage Ave, Chicago, IL, 60640",60640,SINGLE_FAMILY,5,4,1,3500,1425000,1575000,125
7359826189,"55 W Delaware Pl Apt 620, Chicago, IL, 60610",60610,CONDOS,4,4,1,4000,1999000,1850000,27
7108444722,"420 E Waterside Dr Unit 3310, Chicago, IL, 60601",60601,CONDOS,2,2,1,1356,715000,745000,19
7775628051,"8930 S Throop St, Chicago, IL, 60620",60620,SINGLE_FAMILY,4,3,1,3000,429900,410000,100
9225334142,"6652 N Glenwood Ave Apt 3N, Chicago, IL, 60626",60626,CONDOS,3,1,1,1450,369999,392000,99
8174597444,"431 W Eugenie St Apt 3G, Chicago, IL, 60614",60614,CONDOS,4,3,1,4240,1999000,2065000,97
7462811552,"3565 W Wabansia Ave, Chicago, IL, 60647",60647,TOWNHOMES,3,2,1,2100,575000,585000,11
8035094362,"12746 S Marquette Ave, Chicago, IL, 60633",60633,SINGLE_FAMILY,3,1,1,1286,270000,275000,61
7992223607,"2818 W Wellington Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,4,3,1,2748,829999,820000,135
7491636838,"1760 W Wrightwood Ave Apt 114, Chicago, IL, 60614",60614,CONDOS,1,1,1,1480,470000,460000,118
7548929173,"11401 S Talman Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,2,1,1,1071,284000,289900,78
8061730765,"1500 N Lake Shore Dr Unit 11A, Chicago, IL, 60610",60610,SINGLE_FAMILY,3,3,1,4430,1900000,1700000,97
7091909284,"5411 N Artesian Ave, Chicago, IL, 60625",60625,TOWNHOMES,2,1,1,1140,300000,320000,64
8774335314,"2130 W North Ave Apt 208, Chicago, IL, 60647",60647,CONDOS,3,2,1,1595,750000,780000,22
8890874723,"6442 N Rockwell St, Chicago, IL, 60645",60645,MULTI_FAMILY,6,2,1,1335,624000,590000,100
8780273594,"10017 S Indiana Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,5,2,1,2907,290000,297000,84
7670626626,"4220 N Kolmar Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,3,2,1,3224,699000,705000,28
7501292079,"1714 W Erie St, Chicago, IL, 60622",60622,SINGLE_FAMILY,4,3,1,3800,1250000,1275000,25
7040421905,"1849 W Newport Ave Apt 1, Chicago, IL, 60657",60657,CONDOS,3,2,1,1900,525000,525000,110
7297765584,"1125 W Newport Ave Unit E, Chicago, IL, 60657",60657,TOWNHOMES,3,2,1,1995,689000,702500,30
7625432483,"1628 N Sedgwick St Apt 4, Chicago, IL, 60614",60614,TOWNHOMES,2,1,1,1400,559900,585000,53
8901977862,"1430 W Diversey Pkwy Apt 1, Chicago, IL, 60614",60614,CONDOS,3,2,1,2500,825000,825000,15
8904467865,"3134 N Mason Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1344,299900,295000,84
7398765278,"2900 W McLean Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,4,1,4500,2250000,2250000,0
8769671173,"9315 S Cornell Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,865,135000,133000,70
7792974568,"6723 N Greenview Ave, Chicago, IL, 60626",60626,SINGLE_FAMILY,4,2,1,2777,899500,1010000,136
8940571532,"6205 W Berteau Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,4,1,1,1220,425000,429000,73
8180182507,"30 W Erie St Unit 1001, Chicago, IL, 60654",60654,CONDOS,3,2,1,2775,1150000,1120000,18
8278062009,"11258 S Trumbull Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1304,309900,310000,61
8744187566,"7222 S Paxton Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,4,2,1,1238,79900,82200,139
7985403116,"2856 W 84th Pl, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,2,1,2600,320000,320000,74
7097169835,"24 W Erie St Apt 3, Chicago, IL, 60654",60654,CONDOS,3,2,1,2700,1499000,1350000,101
7703730675,"7300 S Talman Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,3,1,1,1271,219900,237000,75
8135957004,"2429 W Belden Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,3,1,4538,1600000,1600000,13
8738862723,"2338 S Canal St Unit H, Chicago, IL, 60616",60616,TOWNHOMES,3,1,1,1100,380000,395000,40
7572363337,"7113 W Talcott Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,1,1,1100,445000,475000,72
8469136110,"6737 N Oxford Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,4,3,1,2523,859999,835000,8
8213334216,"6725-29 S Champlain Ave, Chicago, IL, 60637",60637,MULTI_FAMILY,8,2,2,2428,230000,230000,53
8508825259,"210 E Pearson St Apt 7B, Chicago, IL, 60611",60611,CONDOS,3,2,1,1800,549000,527500,99
7606371215,"161 E Chicago Ave Unit 26H, Chicago, IL, 60611",60611,CONDOS,1,1,1,1575,599000,565000,40
8153712895,"2740 W 35th Pl, Chicago, IL, 60632",60632,SINGLE_FAMILY,3,2,1,2076,370000,418000,30
8443032527,"3344 N Racine Ave, Chicago, IL, 60657",60657,TOWNHOMES,3,2,1,2450,789000,875000,33
7826583190,"10459 S Artesian Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1744,350000,320000,72
7565197758,"5340 S Hyde Park Blvd Unit 2S, Chicago, IL, 60615",60615,CONDOS,4,2,1,2000,410000,410000,114
7978841865,"1924 N Wolcott Ave, Chicago, IL, 60622",60622,SINGLE_FAMILY,5,3,1,4500,1999999,2004999,18
8331082671,"1805 N Wolcott Ave, Chicago, IL, 60622",60622,SINGLE_FAMILY,5,3,1,4500,1999000,2052000,22
7843394805,"937 N Willard Ct Unit 1, Chicago, IL, 60642",60642,CONDOS,2,2,1,2000,575000,575000,23
8655106923,"6119 W School St, Chicago, IL, 60634",60634,SINGLE_FAMILY,2,1,1,1095,329000,329000,102
9079413129,"6336 S Kimbark Ave, Chicago, IL, 60637",60637,SINGLE_FAMILY,5,3,1,3200,920000,890000,5
8399213588,"8155 S Kolmar Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,1,1,1247,255000,260000,76
8564189027,"3012 W Newport Ave, Chicago, IL, 60618",60618,TOWNHOMES,4,3,1,2904,795000,795000,18
7647429202,"55 W Goethe St Unit 1236, Chicago, IL, 60610",60610,TOWNHOMES,3,3,1,2968,1095000,1100000,37
8360214855,"1515 W Glenlake Ave, Chicago, IL, 60660",60660,SINGLE_FAMILY,5,3,1,3700,1095000,1207000,115
8955721651,"9823 S Ingleside Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1200,200000,205000,73
7744475129,"4944 W Cullom Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,4,3,1,3600,689000,700000,124
8588770028,"5414 S Greenwood Ave Unit 2, Chicago, IL, 60615",60615,TOWNHOMES,3,2,1,2400,710000,705000,26
7606010751,"400 W Ontario St Apt 1603, Chicago, IL, 60654",60654,CONDOS,2,2,1,1817,519900,492500,25
7997052315,"3533 N Natoma Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,2,1,2674,620000,610000,107
7727110423,"3723 N Nordica Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,4,3,1,3328,699999,675000,19
8226438498,"1040 N Lake Shore Dr Apt 34A, Chicago, IL, 60611",60611,CONDOS,3,4,1,3030,990000,990000,59
8346710247,"10554 S State St, Chicago, IL, 60628",60628,SINGLE_FAMILY,5,1,1,1350,249999,258000,122
7314520280,"5452 N Lotus Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,3,1,1,1500,490000,530000,102
9363561154,"1315 W Webster Ave, Chicago, IL, 60614",60614,TOWNHOMES,2,2,1,1800,749900,699563,37
7898432965,"3118 W Douglas Blvd, Chicago, IL, 60623",60623,MULTI_FAMILY,12,3,3,4860,539000,550000,111
8445044858,"3746 N Clifton Ave Apt 1, Chicago, IL, 60613",60613,CONDOS,4,2,1,3200,849900,840000,22
8251960441,"333 N Jefferson St Apt 307, Chicago, IL, 60661",60661,CONDOS,1,1,1,900,389000,374000,26
8534099792,"1828 N California Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,3,2,3200,950000,920000,20
8231509815,"3319 W Jackson Blvd, Chicago, IL, 60624",60624,SINGLE_FAMILY,4,2,1,3250,439900,439900,17
7287202419,"2122 N Lorel Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,3,1,1,1440,325000,330000,131
7453012415,"3342 W Le Moyne St, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,1,1,1305,375000,385000,30
7445313589,"4316 W Summerdale Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,3,1,3000,865000,865000,26
8136588719,"8900 S Emerald Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,1680,64900,61000,127
8625446501,"2011 W Huron St, Chicago, IL, 60612",60612,SINGLE_FAMILY,4,3,1,3687,1390000,1275000,20
8749881215,"4336 N Troy St, Chicago, IL, 60618",60618,SINGLE_FAMILY,4,3,1,3900,975000,993000,102
8365019197,"624 W 103rd St, Chicago, IL, 60628",60628,SINGLE_FAMILY,4,2,1,1536,245000,250000,77
7389837165,"1214 N Marion Ct Apt A, Chicago, IL, 60622",60622,TOWNHOMES,3,2,1,3200,850000,861500,26
7537738171,"700 W Van Buren St Apt 803, Chicago, IL, 60607",60607,CONDOS,2,1,1,930,329000,320000,22
7005296233,"950 N Michigan Ave Apt 3605, Chicago, IL, 60611",60611,CONDOS,2,3,1,1860,929000,910000,41
8095744576,"2558 W Bloomingdale Ave, Chicago, IL, 60647",60647,TOWNHOMES,3,2,1,2000,725000,775000,24
9902808348,"3809 N Bell Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,4,4,2,4944,2600000,2616000,0
8696103128,"1701 W 75th Pl, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,950,79500,86500,53
9479386557,"5114 S Kenwood Ave Unit 4A, Chicago, IL, 60615",60615,CONDOS,3,2,1,1898,900000,949641,0
8098939297,"5844 N Hermitage Ave Apt B, Chicago, IL, 60660",60660,TOWNHOMES,3,1,1,2100,635000,689000,27
8336773722,"3109 N Oketo Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,3,2,1,1500,519000,519000,83
7810103603,"1702 N Lawndale Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,5,2,1,2600,695000,670000,123
8959961928,"4810 W Strong St, Chicago, IL, 60630",60630,MULTI_FAMILY,4,3,2,2000,585000,585000,110
8042652651,"360 E Randolph St Apt 503, Chicago, IL, 60601",60601,CONDOS,1,1,1,1003,319900,210000,43
8182624204,"1134 W Granville Ave Apt 712, Chicago, IL, 60660",60660,CONDOS,2,1,1,1150,349900,345000,17
8896503529,"450 N Sangamon St Unit 4, Chicago, IL, 60642",60642,CONDOS,3,2,1,1950,925000,910000,11
7115029209,"11254 S Whipple St, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,2,1,2708,499900,474900,29
7995116503,"10324 S Avenue N, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1040,185000,185000,57
7525583726,"414 N Avers Ave, Chicago, IL, 60624",60624,SINGLE_FAMILY,4,1,1,1197,169900,169900,53
9492788502,"435 N Michigan Ave Unit 1803, Chicago, IL, 60611",60611,CONDOS,3,3,1,3390,2850000,2850000,4
8904575474,"1040 N Lake Shore Dr Apt 9A, Chicago, IL, 60611",60611,CONDOS,3,4,1,3020,2250000,2200000,61
8498347995,"5822 W Washington Blvd, Chicago, IL, 60644",60644,SINGLE_FAMILY,4,2,1,2040,198997,179000,137
9333298858,"1400 W Monroe St Unit 5E, Chicago, IL, 60607",60607,CONDOS,3,2,1,1820,910000,875000,4
7631693772,"161 E Chicago Ave Unit 32H, Chicago, IL, 60611",60611,CONDOS,1,1,1,1456,497747,450000,40
8127146314,"7826 S Kenton Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,1,1,1040,309900,320500,70
7148309102,"2918 N Normandy Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1500,399900,410000,95
8118435743,"952 N Racine Ave, Chicago, IL, 60642",60642,SINGLE_FAMILY,4,4,1,3600,1250000,1175000,19
8833979930,"1050 W Fry St, Chicago, IL, 60642",60642,TOWNHOMES,3,2,1,2600,950000,960000,24
7961015749,"2823 N Oakley Ave Apt D, Chicago, IL, 60618",60618,TOWNHOMES,4,3,1,2700,965000,940000,10
8074243990,"340 E Randolph St Unit 4806, Chicago, IL, 60601",60601,CONDOS,3,2,1,2354,1999000,1875000,18
7274986710,"601 W Belden Ave Apt 4B, Chicago, IL, 60614",60614,CONDOS,2,1,1,1400,650000,650000,136
8351001943,"2835 N Lakewood Ave Apt 2C, Chicago, IL, 60657",60657,CONDOS,3,2,1,2200,880000,880000,21
8744285546,"1040 N Lake Shore Dr Apt 17B, Chicago, IL, 60611",60611,CONDOS,2,2,1,2510,1500000,1425000,61
8943718808,"1301 N Dearborn St Apt 802, Chicago, IL, 60610",60610,CONDOS,2,2,1,2337,1200000,985000,28
7695735648,"2728 N Neva Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,3,1,1,1745,375000,370000,71
7468830325,"2616 W Sunnyside Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,3,1,1,1702,675000,796000,107
7832895135,"514 W Grant Pl, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,3,1,3600,1350000,1485000,124
8498694058,"11340 S Union Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,4,1,2,2054,215000,215000,97
7487415513,"33 W Ontario St Apt 51B, Chicago, IL, 60654",60654,CONDOS,3,2,1,1880,765000,755000,22
7472018228,"5352 N Neva Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,5,4,1,3306,739000,660000,13
7410589251,"1354 N Bell Ave, Chicago, IL, 60622",60622,SINGLE_FAMILY,5,3,2,4200,1575000,1520000,8
9743230883,"3628 S Western Ave Apt E, Chicago, IL, 60609",60609,TOWNHOMES,4,3,1,2400,549000,539000,1
7333715390,"3452 N Central Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,3,1,2988,699000,699000,0
7660442355,"7733 W Rosedale Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,4,2,1,3037,575000,575000,82
9036922992,"900 W Washington Blvd Apt 402, Chicago, IL, 60607",60607,CONDOS,2,2,1,1573,949995,930000,6
7405028737,"4248 S Saint Lawrence Ave, Chicago, IL, 60653",60653,SINGLE_FAMILY,3,2,1,2633,499000,499000,129
8572276624,"11400 S Washtenaw Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,2,1,1,1078,299000,315000,80
